CINDA BACKUP   BCK00220241224 169865  72617
    958) Area:2 Z=87  FR-210    bl:1     ln:2    
    959) Area:2 Z=87  FR-211    bl:1     ln:2    
    960) Area:2 Z=87  FR-212    bl:1     ln:2    
    961) Area:2 Z=87  FR-217    bl:1     ln:2    
    962) Area:2 Z=87  FR-218    bl:1     ln:2    
    963) Area:2 Z=88  RA-209    bl:1     ln:2    
    964) Area:2 Z=88  RA-210    bl:2     ln:5    
    965) Area:2 Z=88  RA-211    bl:2     ln:5    
    966) Area:2 Z=88  RA-212    bl:2     ln:5    
    967) Area:2 Z=88  RA-213    bl:2     ln:5    
    968) Area:2 Z=88  RA-214    bl:2     ln:5    
    969) Area:2 Z=88  RA-215    bl:2     ln:5    
    970) Area:2 Z=88  RA-216    bl:2     ln:4    
    971) Area:2 Z=88  RA-217    bl:2     ln:5    
    972) Area:2 Z=88  RA-218    bl:2     ln:5    
    973) Area:2 Z=88  RA-219    bl:2     ln:5    
    974) Area:2 Z=88  RA-223    bl:11    ln:15   
    975) Area:2 Z=88  RA-224    bl:9     ln:13   
    976) Area:2 Z=88  RA-225    bl:8     ln:12   
    977) Area:2 Z=88  RA-226    bl:43    ln:96   
    978) Area:2 Z=88  RA-227    bl:1     ln:1    
    979) Area:2 Z=88  RA-228    bl:2     ln:2    
    980) Area:2 Z=89  AC-212    bl:1     ln:2    
    981) Area:2 Z=89  AC-213    bl:2     ln:4    
    982) Area:2 Z=89  AC-214    bl:2     ln:4    
    983) Area:2 Z=89  AC-215    bl:2     ln:5    
    984) Area:2 Z=89  AC-216    bl:2     ln:5    
    985) Area:2 Z=89  AC-217    bl:2     ln:5    
    986) Area:2 Z=89  AC-218    bl:2     ln:5    
    987) Area:2 Z=89  AC-219    bl:3     ln:7    
    988) Area:2 Z=89  AC-220    bl:3     ln:7    
    989) Area:2 Z=89  AC-221    bl:2     ln:5    
    990) Area:2 Z=89  AC-222    bl:2     ln:5    
    991) Area:2 Z=89  AC-223    bl:4     ln:8    
    992) Area:2 Z=89  AC-224    bl:1     ln:2    
    993) Area:2 Z=89  AC-225    bl:11    ln:16   
    994) Area:2 Z=89  AC-226    bl:9     ln:13   
    995) Area:2 Z=89  AC-227    bl:34    ln:59   
    996) Area:2 Z=89  AC-229    bl:1     ln:1    
    997) Area:2 Z=89  AC-231    bl:1     ln:1    
    998) Area:2 Z=90  TH-217    bl:1     ln:2    
    999) Area:2 Z=90  TH-218    bl:1     ln:2    
   1000) Area:2 Z=90  TH-219    bl:1     ln:2    
   1001) Area:2 Z=90  TH-220    bl:1     ln:2    
   1002) Area:2 Z=90  TH-221    bl:4     ln:10   
   1003) Area:2 Z=90  TH-222    bl:4     ln:10   
   1004) Area:2 Z=90  TH-223    bl:3     ln:7    
   1005) Area:2 Z=90  TH-224    bl:4     ln:9    
   1006) Area:2 Z=90  TH-225    bl:4     ln:10   
   1007) Area:2 Z=90  TH-226    bl:6     ln:14   
   1008) Area:2 Z=90  TH-227    bl:23    ln:56   
   1009) Area:2 Z=90  TH-228    bl:34    ln:54   
   1010) Area:2 Z=90  TH-229    bl:82    ln:156  
   1011) Area:2 Z=90  TH-230    bl:108   ln:169  
   1012) Area:2 Z=90  TH-231    bl:12    ln:13   
   1013) Area:2 Z=90  TH-232    bl:885   ln:2256 
   1014) Area:2 Z=90  TH-233    bl:36    ln:51   
   1015) Area:2 Z=90  TH-234    bl:19    ln:27   
   1016) Area:2 Z=90  TH-236    bl:1     ln:3    
   1017) Area:2 Z=90  TH-CMP    bl:3     ln:6    
   1018) Area:2 Z=90  TH-OXI    bl:2     ln:4    
   1019) Area:2 Z=91  PA-223    bl:1     ln:1    
   1020) Area:2 Z=91  PA-224    bl:1     ln:2    
   1021) Area:2 Z=91  PA-225    bl:3     ln:5    
   1022) Area:2 Z=91  PA-226    bl:2     ln:5    
   1023) Area:2 Z=91  PA-227    bl:3     ln:6    
   1024) Area:2 Z=91  PA-228    bl:4     ln:10   
   1025) Area:2 Z=91  PA-229    bl:5     ln:9    
   1026) Area:2 Z=91  PA-230    bl:6     ln:9    
   1027) Area:2 Z=91  PA-231    bl:116   ln:237  
   1028) Area:2 Z=91  PA-232    bl:26    ln:36   
   1029) Area:2 Z=91  PA-233    bl:43    ln:85   
   1030) Area:2 Z=91  PA-234    bl:3     ln:3    
   1031) Area:2 Z=91  PA-235    bl:1     ln:1    
   1032) Area:2 Z=91  PA-237    bl:1     ln:1    
   1033) Area:2 Z=91  PA-238    bl:1     ln:1    
   1034) Area:2 Z=91  PA-OXI    bl:1     ln:2    
   1035) Area:2 Z=92  U-0       bl:245   ln:523  
   1036) Area:2 Z=92  U-228     bl:1     ln:2    
   1037) Area:2 Z=92  U-230     bl:2     ln:3    
   1038) Area:2 Z=92  U-231     bl:5     ln:6    
   1039) Area:2 Z=92  U-232     bl:83    ln:163  
   1040) Area:2 Z=92  U-233     bl:574   ln:1395 
   1041) Area:2 Z=92  U-234     bl:198   ln:437  
   1042) Area:2 Z=92  U-235     bl:1742  ln:4499 
   1043) Area:2 Z=92  U-236     bl:209   ln:451  
   1044) Area:2 Z=92  U-237     bl:48    ln:65   
   1045) Area:2 Z=92  U-238     bl:1475  ln:3620 
   1046) Area:2 Z=92  U-239     bl:20    ln:25   
   1047) Area:2 Z=92  U-240     bl:2     ln:4    
   1048) Area:2 Z=92  U-242     bl:1     ln:3    
   1049) Area:2 Z=92  U-244     bl:1     ln:3    
   1050) Area:2 Z=92  U-246     bl:1     ln:3    
   1051) Area:2 Z=92  U-248     bl:1     ln:3    
   1052) Area:2 Z=92  U-CMP     bl:7     ln:12   
   1053) Area:2 Z=92  U-OXI     bl:15    ln:38   
   1054) Area:2 Z=93  NP-231    bl:1     ln:1    
   1055) Area:2 Z=93  NP-233    bl:6     ln:6    
   1056) Area:2 Z=93  NP-234    bl:4     ln:4    
   1057) Area:2 Z=93  NP-235    bl:8     ln:10   
   1058) Area:2 Z=93  NP-236    bl:17    ln:20   
   1059) Area:2 Z=93  NP-237    bl:458   ln:1221 
   1060) Area:2 Z=93  NP-238    bl:69    ln:122  
   1061) Area:2 Z=93  NP-239    bl:15    ln:27   
   1062) Area:2 Z=93  NP-240    bl:1     ln:1    
   1063) Area:2 Z=93  NP-241    bl:1     ln:1    
   1064) Area:2 Z=93  NP-243    bl:1     ln:1    
   1065) Area:2 Z=94  PU-232    bl:1     ln:3    
   1066) Area:2 Z=94  PU-233    bl:1     ln:1    
   1067) Area:2 Z=94  PU-234    bl:3     ln:5    
   1068) Area:2 Z=94  PU-235    bl:2     ln:2    
   1069) Area:2 Z=94  PU-236    bl:55    ln:88   
   1070) Area:2 Z=94  PU-237    bl:23    ln:25   
   1071) Area:2 Z=94  PU-238    bl:180   ln:324  
   1072) Area:2 Z=94  PU-239    bl:1090  ln:2732 
   1073) Area:2 Z=94  PU-240    bl:476   ln:1097 
   1074) Area:2 Z=94  PU-240-L  bl:2     ln:5    
   1075) Area:2 Z=94  PU-241    bl:431   ln:986  
   1076) Area:2 Z=94  PU-242    bl:302   ln:640  
   1077) Area:2 Z=94  PU-243    bl:23    ln:24   
   1078) Area:2 Z=94  PU-244    bl:81    ln:159  
   1079) Area:2 Z=94  PU-245    bl:2     ln:2    
   1080) Area:2 Z=94  PU-246    bl:6     ln:10   
   1081) Area:2 Z=94  PU-248    bl:1     ln:3    
   1082) Area:2 Z=95  AM-237    bl:3     ln:3    
   1083) Area:2 Z=95  AM-238    bl:3     ln:3    
   1084) Area:2 Z=95  AM-239    bl:5     ln:5    
   1085) Area:2 Z=95  AM-240    bl:6     ln:7    
   1086) Area:2 Z=95  AM-241    bl:327   ln:758  
   1087) Area:2 Z=95  AM-242    bl:122   ln:190  
   1088) Area:2 Z=95  AM-242-M1 bl:16    ln:54   
   1089) Area:2 Z=95  AM-243    bl:185   ln:395  
   1090) Area:2 Z=95  AM-244    bl:33    ln:42   
   1091) Area:2 Z=95  AM-244-M1 bl:3     ln:3    
   1092) Area:2 Z=95  AM-245    bl:2     ln:2    
   1093) Area:2 Z=95  AM-247    bl:1     ln:1    
   1094) Area:2 Z=96  CM-238    bl:1     ln:3    
   1095) Area:2 Z=96  CM-240    bl:7     ln:11   
   1096) Area:2 Z=96  CM-241    bl:22    ln:28   
   1097) Area:2 Z=96  CM-242    bl:80    ln:131  
   1098) Area:2 Z=96  CM-243    bl:76    ln:130  
   1099) Area:2 Z=96  CM-244    bl:125   ln:253  
   1100) Area:2 Z=96  CM-245    bl:108   ln:207  
   1101) Area:2 Z=96  CM-246    bl:86    ln:148  
   1102) Area:2 Z=96  CM-247    bl:73    ln:110  
   1103) Area:2 Z=96  CM-248    bl:112   ln:207  
   1104) Area:2 Z=96  CM-249    bl:29    ln:35   
   1105) Area:2 Z=96  CM-250    bl:21    ln:27   
   1106) Area:2 Z=96  CM-252    bl:1     ln:3    
   1107) Area:2 Z=96  CM-254    bl:3     ln:5    
   1108) Area:2 Z=97  BK-243    bl:2     ln:2    
   1109) Area:2 Z=97  BK-244    bl:2     ln:2    
   1110) Area:2 Z=97  BK-245    bl:3     ln:3    
   1111) Area:2 Z=97  BK-246    bl:2     ln:2    
   1112) Area:2 Z=97  BK-247    bl:12    ln:14   
   1113) Area:2 Z=97  BK-248    bl:1     ln:1    
   1114) Area:2 Z=97  BK-249    bl:39    ln:49   
   1115) Area:2 Z=97  BK-250    bl:21    ln:27   
   1116) Area:2 Z=97  BK-251    bl:1     ln:1    
   1117) Area:2 Z=98  CF-242    bl:1     ln:3    
   1118) Area:2 Z=98  CF-244    bl:1     ln:3    
   1119) Area:2 Z=98  CF-246    bl:6     ln:8    
   1120) Area:2 Z=98  CF-248    bl:5     ln:7    
   1121) Area:2 Z=98  CF-249    bl:86    ln:189  
   1122) Area:2 Z=98  CF-250    bl:53    ln:92   
   1123) Area:2 Z=98  CF-251    bl:72    ln:131  
   1124) Area:2 Z=98  CF-252    bl:411   ln:902  
   1125) Area:2 Z=98  CF-253    bl:10    ln:10   
   1126) Area:2 Z=98  CF-254    bl:24    ln:30   
   1127) Area:2 Z=98  CF-256    bl:1     ln:1    
   1128) Area:2 Z=99  ES-251    bl:2     ln:2    
   1129) Area:2 Z=99  ES-252    bl:2     ln:2    
   1130) Area:2 Z=99  ES-253    bl:15    ln:15   
   1131) Area:2 Z=99  ES-254    bl:29    ln:36   
   1132) Area:2 Z=99  ES-254-M1 bl:1     ln:1    
   1133) Area:2 Z=99  ES-255    bl:14    ln:18   
   1134) Area:2 Z=100 FM-242    bl:1     ln:3    
   1135) Area:2 Z=100 FM-244    bl:3     ln:5    
   1136) Area:2 Z=100 FM-246    bl:3     ln:5    
   1137) Area:2 Z=100 FM-248    bl:2     ln:4    
   1138) Area:2 Z=100 FM-250    bl:1     ln:3    
   1139) Area:2 Z=100 FM-252    bl:3     ln:5    
   1140) Area:2 Z=100 FM-254    bl:10    ln:13   
   1141) Area:2 Z=100 FM-255    bl:18    ln:23   
   1142) Area:2 Z=100 FM-256    bl:11    ln:25   
   1143) Area:2 Z=100 FM-257    bl:10    ln:21   
   1144) Area:2 Z=100 FM-258    bl:9     ln:12   
   1145) Area:2 Z=100 FM-259    bl:4     ln:4    
   1146) Area:2 Z=101 MD-256    bl:1     ln:1    
   1147) Area:2 Z=101 MD-257    bl:1     ln:1    
   1148) Area:2 Z=101 MD-259    bl:3     ln:3    
   1149) Area:2 Z=101 MD-260    bl:4     ln:5    
   1150) Area:2 Z=102 NO-250    bl:1     ln:3    
   1151) Area:2 Z=102 NO-252    bl:4     ln:6    
   1152) Area:2 Z=102 NO-254    bl:1     ln:3    
   1153) Area:2 Z=102 NO-256    bl:4     ln:6    
   1154) Area:2 Z=102 NO-258    bl:5     ln:7    
   1155) Area:2 Z=102 NO-260    bl:4     ln:6    
   1156) Area:2 Z=102 NO-262    bl:3     ln:5    
   1157) Area:2 Z=102 NO-263    bl:1     ln:1    
   1158) Area:2 Z=102 NO-264    bl:1     ln:3    
   1159) Area:2 Z=102 NO-266    bl:1     ln:3    
   1160) Area:2 Z=103 LR-261    bl:1     ln:1    
   1161) Area:2 Z=104 RF-254    bl:1     ln:3    
   1162) Area:2 Z=104 RF-256    bl:3     ln:5    
   1163) Area:2 Z=104 RF-258    bl:3     ln:5    
   1164) Area:2 Z=104 RF-260    bl:5     ln:7    
   1165) Area:2 Z=104 RF-262    bl:2     ln:4    
   1166) Area:2 Z=104 RF-264    bl:2     ln:4    
   1167) Area:2 Z=104 RF-266    bl:1     ln:1    
   1168) Area:2 Z=105 DB-263    bl:1     ln:1    
   1169) Area:2 Z=999 FPROD     bl:47    ln:59   
   1170) Area:2 Z=999 MANY      bl:742   ln:988  
